state_abbreviation,tax_code,unique_tax_id,tax_name,sub_tax_desc
PA,TAX5489,42-027-1216136-LST-177003,"Rush, TWP of - LST (177003)",SCHOOL
PA,TAX6046,42-069-1215329-LST-357003,"Taylor, BORO of - LST",MUNICIPAL
PA,TAX6046,42-069-1215329-LST-357003,"Taylor, BORO of - LST",SCHOOL
PA,TAX1543,42-067-1216580-EIT-343603,"Fayette, TWP of - EIT",MUNICIPAL
PA,TAX1543,42-067-1216580-EIT-343603,"Fayette, TWP of - EIT",SCHOOL
PA,TAX6261,42-097-1216930-LST-496603,"Upper Augusta, TWP of - LST",MUNICIPAL
PA,TAX6261,42-097-1216930-LST-496603,"Upper Augusta, TWP of - LST",SCHOOL
PA,TAX1436,42-007-1214872-EIT-372003,"Ellwood City, BORO of - EIT (372003)",MUNICIPAL
PA,TAX1436,42-007-1214872-EIT-372003,"Ellwood City, BORO of - EIT (372003)",SCHOOL
PA,TAX1426,42-123-1217163-EIT-628302,"Elk, TWP of - EIT (628302)",MUNICIPAL
PA,TAX1426,42-123-1217163-EIT-628302,"Elk, TWP of - EIT (628302)",SCHOOL
PA,TAX2407,42-107-1217005-LST-403302,"Kline, TWP of - LST",MUNICIPAL
PA,TAX2407,42-107-1217005-LST-403302,"Kline, TWP of - LST",SCHOOL
PA,TAX287,42-027-1215054-LST-141103,"Bellefonte, BORO of - LST",MUNICIPAL
PA,TAX287,42-027-1215054-LST-141103,"Bellefonte, BORO of - LST",SCHOOL
PA,TAX6267,42-045-1216395-LST-231303,"Upper Chichester, TWP of-LST",MUNICIPAL
PA,TAX6267,42-045-1216395-LST-231303,"Upper Chichester, TWP of-LST",SCHOOL
PA,TAX552,42-027-1216120-EIT-141003,"Burnside, TWP of - EIT (141003)",MUNICIPAL
PA,TAX552,42-027-1216120-EIT-141003,"Burnside, TWP of - EIT (141003)",SCHOOL
PA,TAX4964,42-083-1216791-LST-426003,"Otto, TWP of - LST",MUNICIPAL
PA,TAX4964,42-083-1216791-LST-426003,"Otto, TWP of - LST",SCHOOL
PA,TAX5937,42-133-1215763-EIT-676203,"Stewartstown, BORO of - EIT",MUNICIPAL
PA,TAX5937,42-133-1215763-EIT-676203,"Stewartstown, BORO of - EIT",SCHOOL
PA,TAX6885,42-011-1214937-LST-069353,"Wyomissing, BORO of - LST (069353)",MUNICIPAL
PA,TAX6885,42-011-1214937-LST-069353,"Wyomissing, BORO of - LST (069353)",SCHOOL
PA,TAX6125,42-015-1214959-LST-086503,"Towanda, BORO of - LST",MUNICIPAL
PA,TAX6125,42-015-1214959-LST-086503,"Towanda, BORO of - LST",SCHOOL
PA,TAX1553,42-027-1216123-LST-148002,"Ferguson, TWP of - LST (148002)",MUNICIPAL
PA,TAX1553,42-027-1216123-LST-148002,"Ferguson, TWP of - LST (148002)",SCHOOL
PA,TAX6215,42-011-1215951-EIT-061503,"Union, TWP of - EIT (061503)",MUNICIPAL
PA,TAX6215,42-011-1215951-EIT-061503,"Union, TWP of - EIT (061503)",SCHOOL
PA,TAX3540,42-091-1215474-EIT-464502,"Narberth, BORO of - EIT",MUNICIPAL
PA,TAX3540,42-091-1215474-EIT-464502,"Narberth, BORO of - EIT",SCHOOL
PA,TAX6565,42-125-1215682-LST-260803,"West Brownsville, BORO of-LST (260803)",MUNICIPAL
PA,TAX6565,42-125-1215682-LST-260803,"West Brownsville, BORO of-LST (260803)",SCHOOL
PA,TAX605,42-063-1216537-LST-325203,"Canoe, TWP of - LST (325203)",MUNICIPAL
PA,TAX605,42-063-1216537-LST-325203,"Canoe, TWP of - LST (325203)",SCHOOL
PA,TAX1248,42-071-1216621-EIT-361303,"East Cocalico, TWP of - EIT",MUNICIPAL
PA,TAX1248,42-071-1216621-EIT-361303,"East Cocalico, TWP of - EIT",SCHOOL
PA,TAX3504,42-061-1215274-EIT-316003,"Mount Union, BORO of - EIT",MUNICIPAL
PA,TAX3504,42-061-1215274-EIT-316003,"Mount Union, BORO of - EIT",SCHOOL
PA,TAX2251,42-079-2086672-EIT-403903,"Jackson, TWP of - EIT (403903)",MUNICIPAL
PA,TAX2251,42-079-2086672-EIT-403903,"Jackson, TWP of - EIT (403903)",SCHOOL
PA,TAX3003,42-133-1217295-LST-672203,"Lower Windsor, TWP of - LST",MUNICIPAL
PA,TAX3003,42-133-1217295-LST-672203,"Lower Windsor, TWP of - LST",SCHOOL
PA,TAX1671,42-001-1215781-LST-013753,"Freedom, TWP of - LST (013753)",MUNICIPAL
PA,TAX1671,42-001-1215781-LST-013753,"Freedom, TWP of - LST (013753)",SCHOOL
PA,TAX1486,42-131-1215731-LST-665003,"Factoryville, BORO of - LST",MUNICIPAL
PA,TAX1486,42-131-1215731-LST-665003,"Factoryville, BORO of - LST",SCHOOL
PA,TAX5959,42-001-1215794-LST-011603,"Straban, TWP of - LST (011603)",MUNICIPAL
PA,TAX5959,42-001-1215794-LST-011603,"Straban, TWP of - LST (011603)",SCHOOL
PA,TAX1160,42-029-1215068-EIT-152003,"Downingtown, BORO of - EIT",MUNICIPAL
PA,TAX1160,42-029-1215068-EIT-152003,"Downingtown, BORO of - EIT",SCHOOL
PA,TAX6804,42-011-1215954-EIT-063503,"Windsor, TWP of - EIT (063503)",MUNICIPAL
PA,TAX6804,42-011-1215954-EIT-063503,"Windsor, TWP of - EIT (063503)",SCHOOL
PA,TAX3124,42-045-1216385-LST-235502,"Marple, TWP of - LST",MUNICIPAL
PA,TAX3124,42-045-1216385-LST-235502,"Marple, TWP of - LST",SCHOOL
PA,TAX5866,42-069-1216610-LST-356503,"Spring Brook, TWP of - LST",MUNICIPAL
PA,TAX5866,42-069-1216610-LST-356503,"Spring Brook, TWP of - LST",SCHOOL
PA,TAX5257,42-095-1215501-LST-480803,"Portland, BORO of - LST",MUNICIPAL
PA,TAX5257,42-095-1215501-LST-480803,"Portland, BORO of - LST",SCHOOL
PA,TAX1288,42-085-1216797-EIT-435003,"East Lackawannock, TWP of-EIT",MUNICIPAL
PA,TAX1288,42-085-1216797-EIT-435003,"East Lackawannock, TWP of-EIT",SCHOOL
PA,TAX2975,42-095-1216903-EIT-483302,"Lower Mount Bethel, TWP of-EIT (483302)",MUNICIPAL
PA,TAX2975,42-095-1216903-EIT-483302,"Lower Mount Bethel, TWP of-EIT (483302)",SCHOOL
PA,TAX1852,42-055-1216462-LST-289003,"Guilford, TWP of - LST (289003)",MUNICIPAL
PA,TAX1852,42-055-1216462-LST-289003,"Guilford, TWP of - LST (289003)",SCHOOL
PA,TAX6053,42-057-1216480-LST-292304,"Taylor, TWP of - LST (292304)",MUNICIPAL
PA,TAX6053,42-057-1216480-LST-292304,"Taylor, TWP of - LST (292304)",SCHOOL
PA,TAX5549,42-085-1216816-EIT-431304,"Sandy Creek, TWP of - EIT",MUNICIPAL
PA,TAX5549,42-085-1216816-EIT-431304,"Sandy Creek, TWP of - EIT",SCHOOL
PA,TAX38,42-049-1215204-EIT-258503,"Albion, BORO of - EIT",MUNICIPAL
PA,TAX38,42-049-1215204-EIT-258503,"Albion, BORO of - EIT",SCHOOL
PA,TAX5297,42-117-1215626-EIT-597003,"Putnam, TWP of - EIT",MUNICIPAL
PA,TAX5297,42-117-1215626-EIT-597003,"Putnam, TWP of - EIT",SCHOOL
PA,TAX5314,42-133-1215758-LST-676503,"Railroad, BORO of - LST",MUNICIPAL
PA,TAX5314,42-133-1215758-LST-676503,"Railroad, BORO of - LST",SCHOOL
PA,TAX197,42-129-1215693-EIT-654403,"Avonmore, BORO of - EIT",MUNICIPAL
PA,TAX197,42-129-1215693-EIT-654403,"Avonmore, BORO of - EIT",SCHOOL
PA,TAX5061,42-099-1216947-EIT-506003,"Penn, TWP of - EIT (506003)",MUNICIPAL
PA,TAX5061,42-099-1216947-EIT-506003,"Penn, TWP of - EIT (506003)",SCHOOL
PA,TAX2108,42-027-1216129-LST-141003,"Huston, TWP of - LST (141003)",MUNICIPAL
PA,TAX2108,42-027-1216129-LST-141003,"Huston, TWP of - LST (141003)",SCHOOL
PA,TAX5653,42-063-1215295-EIT-323703,"Shelocta, BORO of - EIT",MUNICIPAL
PA,TAX5653,42-063-1215295-EIT-323703,"Shelocta, BORO of - EIT",SCHOOL
PA,TAX3668,42-085-1216810-LST-433903,"New Vernon, TWP of - LST",MUNICIPAL
PA,TAX3668,42-085-1216810-LST-433903,"New Vernon, TWP of - LST",SCHOOL
PA,TAX5606,42-017-1214979-LST-098103,"Sellersville, BORO of - LST",MUNICIPAL
PA,TAX5606,42-017-1214979-LST-098103,"Sellersville, BORO of - LST",SCHOOL
PA,TAX1491,42-039-1216305-EIT-201352,"Fairfield, TWP of - EIT (201352)",MUNICIPAL
PA,TAX1491,42-039-1216305-EIT-201352,"Fairfield, TWP of - EIT (201352)",SCHOOL
PA,TAX5714,42-073-1216664-EIT-374003,"Slippery Rock, TWP of - EIT (374003)",MUNICIPAL
PA,TAX5714,42-073-1216664-EIT-374003,"Slippery Rock, TWP of - EIT (374003)",SCHOOL
PA,TAX1453,42-003-1214794-EIT-020753,"Emsworth, BORO of - EIT",MUNICIPAL
PA,TAX1453,42-003-1214794-EIT-020753,"Emsworth, BORO of - EIT",SCHOOL
PA,TAX1817,42-003-1214799-EIT-025002,"Green Tree, BORO of - EIT",MUNICIPAL
PA,TAX1817,42-003-1214799-EIT-025002,"Green Tree, BORO of - EIT",SCHOOL
PA,TAX2279,42-133-1215749-LST-671603,"Jacobus, BORO of - LST",MUNICIPAL
PA,TAX2279,42-133-1215749-LST-671603,"Jacobus, BORO of - LST",SCHOOL
PA,TAX713,42-035-1216256-LST-183602,"Chapman, TWP of - LST (183602)",MUNICIPAL
PA,TAX713,42-035-1216256-LST-183602,"Chapman, TWP of - LST (183602)",SCHOOL
PA,TAX5892,42-045-1216391-LST-238502,"Springfield, TWP of - LST (238502)",MUNICIPAL
PA,TAX5892,42-045-1216391-LST-238502,"Springfield, TWP of - LST (238502)",SCHOOL
PA,TAX268,42-033-1216222-EIT-173003,"Beccaria, TWP of - EIT",MUNICIPAL
PA,TAX268,42-033-1216222-EIT-173003,"Beccaria, TWP of - EIT",SCHOOL
PA,TAX2971,42-077-1216690-LST-395703,"Lower Milford, TWP of - LST",MUNICIPAL
PA,TAX2971,42-077-1216690-LST-395703,"Lower Milford, TWP of - LST",SCHOOL
PA,TAX1578,42-005-1214850-LST-030852,"Ford Cliff, BORO of - LST",MUNICIPAL
PA,TAX1578,42-005-1214850-LST-030852,"Ford Cliff, BORO of - LST",SCHOOL
PA,TAX3181,42-087-1215458-LST-444602,"McVeytown, BORO of - LST",MUNICIPAL
PA,TAX3181,42-087-1215458-LST-444602,"McVeytown, BORO of - LST",SCHOOL
PA,TAX6148,42-033-1215110-EIT-172003,"Troutville, BORO of - EIT",MUNICIPAL
PA,TAX6148,42-033-1215110-EIT-172003,"Troutville, BORO of - EIT",SCHOOL
PA,TAX3336,42-043-1215166-LST-226103,"Millersburg, BORO of - LST",MUNICIPAL
PA,TAX3336,42-043-1215166-LST-226103,"Millersburg, BORO of - LST",SCHOOL
PA,TAX6808,42-019-1216070-EIT-107803,"Winfield, TWP of - EIT",MUNICIPAL
PA,TAX6808,42-019-1216070-EIT-107803,"Winfield, TWP of - EIT",SCHOOL
PA,TAX5119,42-081-1215425-LST-412003,"Picture Rocks, BORO of - LST",MUNICIPAL
PA,TAX5119,42-081-1215425-LST-412003,"Picture Rocks, BORO of - LST",SCHOOL
PA,TAX3565,42-015-1214954-EIT-089003,"New Albany, BORO of - EIT",MUNICIPAL
PA,TAX3565,42-015-1214954-EIT-089003,"New Albany, BORO of - EIT",SCHOOL
PA,TAX6584,42-071-1216648-EIT-361303,"West Cocalico, TWP of - EIT (361303)",MUNICIPAL
PA,TAX6584,42-071-1216648-EIT-361303,"West Cocalico, TWP of - EIT (361303)",SCHOOL
PA,TAX3210,42-039-1215138-EIT-201352,"Meadville, City of - EIT",MUNICIPAL
PA,TAX3210,42-039-1215138-EIT-201352,"Meadville, City of - EIT",SCHOOL
PA,TAX5970,42-089-1216847-LST-456003,"Stroud, TWP of - LST",MUNICIPAL
PA,TAX5970,42-089-1216847-LST-456003,"Stroud, TWP of - LST",SCHOOL
PA,TAX2013,42-029-1216161-LST-156503,"Highland, TWP of - LST (156503)",MUNICIPAL
PA,TAX2013,42-029-1216161-LST-156503,"Highland, TWP of - LST (156503)",SCHOOL
PA,TAX1198,42-125-1215663-EIT-631803,"Dunlevy, BORO of - EIT",MUNICIPAL
PA,TAX1198,42-125-1215663-EIT-631803,"Dunlevy, BORO of - EIT",SCHOOL
PA,TAX5448,42-039-1216322-EIT-617203,"Rome, TWP of - EIT (617203)",MUNICIPAL
PA,TAX5448,42-039-1216322-EIT-617203,"Rome, TWP of - EIT (617203)",SCHOOL
PA,TAX658,42-077-1215373-LST-391303,"Catasauqua, BORO of - LST",MUNICIPAL
PA,TAX658,42-077-1215373-LST-391303,"Catasauqua, BORO of - LST",SCHOOL
PA,TAX833,42-009-1214896-LST-058003,"Coaldale, BORO of - LST (058003)",MUNICIPAL
PA,TAX833,42-009-1214896-LST-058003,"Coaldale, BORO of - LST (058003)",SCHOOL
PA,TAX6721,42-083-1216793-EIT-422303,"Wetmore, TWP of - EIT",MUNICIPAL
PA,TAX6721,42-083-1216793-EIT-422303,"Wetmore, TWP of - EIT",SCHOOL
PA,TAX3011,42-081-1216755-LST-414203,"Loyalsock, TWP of - LST",MUNICIPAL
PA,TAX3011,42-081-1216755-LST-414203,"Loyalsock, TWP of - LST",SCHOOL
PA,TAX5102,42-085-1216812-LST-431304,"Perry, TWP of - LST (431304)",MUNICIPAL
PA,TAX5102,42-085-1216812-LST-431304,"Perry, TWP of - LST (431304)",SCHOOL
PA,TAX377,42-021-1216074-LST-110603,"Blacklick, TWP of - LST",MUNICIPAL
PA,TAX377,42-021-1216074-LST-110603,"Blacklick, TWP of - LST",SCHOOL
PA,TAX1807,42-125-1215668-EIT-633903,"Green Hills, BORO of - EIT",MUNICIPAL
PA,TAX1807,42-125-1215668-EIT-633903,"Green Hills, BORO of - EIT",SCHOOL
PA,TAX1647,42-015-1215979-LST-086503,"Franklin, TWP of - LST (086503)",MUNICIPAL
PA,TAX1647,42-015-1215979-LST-086503,"Franklin, TWP of - LST (086503)",SCHOOL
PA,TAX5717,42-079-1216733-EIT-401403,"Slocum, TWP of - EIT",MUNICIPAL
PA,TAX5717,42-079-1216733-EIT-401403,"Slocum, TWP of - EIT",SCHOOL
PA,TAX674,42-063-1216538-EIT-323303,"Center, TWP of - EIT (323303)",MUNICIPAL
PA,TAX674,42-063-1216538-EIT-323303,"Center, TWP of - EIT (323303)",SCHOOL
PA,TAX6811,42-065-1216576-LST-172003,"Winslow, TWP of - LST",MUNICIPAL
PA,TAX6811,42-065-1216576-LST-172003,"Winslow, TWP of - LST",SCHOOL
PA,TAX1182,42-081-1215419-EIT-416103,"Duboistown, BORO of - EIT",MUNICIPAL
PA,TAX1182,42-081-1215419-EIT-416103,"Duboistown, BORO of - EIT",SCHOOL
PA,TAX5137,42-107-1215563-LST-546003,"Pine Grove, BORO of - LST",MUNICIPAL
PA,TAX5137,42-107-1215563-LST-546003,"Pine Grove, BORO of - LST",SCHOOL
PA,TAX5035,42-043-1215168-LST-221402,"Penbrook, BORO of - LST",MUNICIPAL
PA,TAX5035,42-043-1215168-LST-221402,"Penbrook, BORO of - LST",SCHOOL
PA,TAX5481,42-011-1215946-EIT-066503,"Ruscombmanor, TWP of - EIT",MUNICIPAL
PA,TAX5481,42-011-1215946-EIT-066503,"Ruscombmanor, TWP of - EIT",SCHOOL
PA,TAX2259,42-121-1217146-EIT-618603,"Jackson, TWP of - EIT (618603)",MUNICIPAL
PA,TAX2259,42-121-1217146-EIT-618603,"Jackson, TWP of - EIT (618603)",SCHOOL
PA,TAX750,42-089-1216835-LST-455203,"Chestnuthill, TWP of - LST",MUNICIPAL
PA,TAX750,42-089-1216835-LST-455203,"Chestnuthill, TWP of - LST",SCHOOL
PA,TAX1214,42-113-1215604-EIT-576303,"Eagles Mere, BORO of - EIT",MUNICIPAL
PA,TAX1214,42-113-1215604-EIT-576303,"Eagles Mere, BORO of - EIT",SCHOOL
PA,TAX561,42-095-1216898-LST-484803,"Bushkill, TWP of - LST",MUNICIPAL
PA,TAX561,42-095-1216898-LST-484803,"Bushkill, TWP of - LST",SCHOOL
PA,TAX08,42-129-1215690-EIT-653802,"Adamsburg, BORO of - EIT",MUNICIPAL
PA,TAX08,42-129-1215690-EIT-653802,"Adamsburg, BORO of - EIT",SCHOOL
PA,TAX2058,42-007-1215875-LST-044103,"Hopewell, TWP of - LST (044103)",MUNICIPAL
PA,TAX2058,42-007-1215875-LST-044103,"Hopewell, TWP of - LST (044103)",SCHOOL
PA,TAX2354,42-009-1215896-EIT-051503,"Juniata, TWP of - EIT (051503)",MUNICIPAL
PA,TAX2354,42-009-1215896-EIT-051503,"Juniata, TWP of - EIT (051503)",SCHOOL
PA,TAX5508,42-039-1215139-LST-204703,"Saegertown, BORO of - LST",MUNICIPAL
PA,TAX5508,42-039-1215139-LST-204703,"Saegertown, BORO of - LST",SCHOOL
PA,TAX3055,42-073-1216656-EIT-377003,"Mahoning, TWP of - EIT (377003)",MUNICIPAL
PA,TAX3055,42-073-1216656-EIT-377003,"Mahoning, TWP of - EIT (377003)",SCHOOL
PA,TAX6461,42-051-1216449-EIT-650603,"Washington, TWP of - EIT (650603)",MUNICIPAL
PA,TAX6461,42-051-1216449-EIT-650603,"Washington, TWP of - EIT (650603)",SCHOOL
PA,TAX6242,42-061-1216526-LST-316003,"Union, TWP of - LST (316003)",MUNICIPAL
PA,TAX6242,42-061-1216526-LST-316003,"Union, TWP of - LST (316003)",SCHOOL
PA,TAX3419,42-055-1216467-EIT-286003,"Montgomery, TWP of - EIT (286003)",MUNICIPAL
PA,TAX3419,42-055-1216467-EIT-286003,"Montgomery, TWP of - EIT (286003)",SCHOOL
PA,TAX5233,42-105-1216981-LST-530304,"Portage, TWP of - LST (530304)",MUNICIPAL
PA,TAX5233,42-105-1216981-LST-530304,"Portage, TWP of - LST (530304)",SCHOOL
PA,TAX3575,42-133-1217299-EIT-219002,"Newberry, TWP of - EIT (219002)",MUNICIPAL
PA,TAX3575,42-133-1217299-EIT-219002,"Newberry, TWP of - EIT (219002)",SCHOOL
PA,TAX6426,42-133-1217309-LST-674603,"Warrington, TWP of - LST (674603)",MUNICIPAL
PA,TAX6426,42-133-1217309-LST-674603,"Warrington, TWP of - LST (674603)",SCHOOL
PA,TAX3563,42-003-1215818-EIT-022103,"Neville, TWP of - EIT",MUNICIPAL
PA,TAX3563,42-003-1215818-EIT-022103,"Neville, TWP of - EIT",SCHOOL
PA,TAX2808,42-079-1216724-EIT-403903,"Lehman, TWP of - EIT (403903)",MUNICIPAL
PA,TAX2808,42-079-1216724-EIT-403903,"Lehman, TWP of - EIT (403903)",SCHOOL
PA,TAX5979,42-085-1216821-LST-432803,"Sugar Grove, TWP of - LST (432803)",MUNICIPAL
PA,TAX5979,42-085-1216821-LST-432803,"Sugar Grove, TWP of - LST (432803)",SCHOOL
PA,TAX910,42-111-1215586-LST-568404,"Confluence, BORO of - LST",MUNICIPAL
PA,TAX910,42-111-1215586-LST-568404,"Confluence, BORO of - LST",SCHOOL
PA,TAX2072,42-033-1215102-EIT-175003,"Houtzdale, BORO of - EIT",MUNICIPAL
PA,TAX2072,42-033-1215102-EIT-175003,"Houtzdale, BORO of - EIT",SCHOOL
PA,TAX6183,42-015-1216000-LST-089003,"Tuscarora, TWP of - LST (089003)",MUNICIPAL
PA,TAX6183,42-015-1216000-LST-089003,"Tuscarora, TWP of - LST (089003)",SCHOOL
PA,TAX1756,42-095-1215495-LST-488603,"Glendon, BORO of - LST",MUNICIPAL
PA,TAX1756,42-095-1215495-LST-488603,"Glendon, BORO of - LST",SCHOOL
PA,TAX6250,42-119-1217135-LST-605003,"Union, TWP of - LST (605003)",MUNICIPAL
PA,TAX6250,42-119-1217135-LST-605003,"Union, TWP of - LST (605003)",SCHOOL
PA,TAX6290,42-017-1216033-EIT-092353,"Upper Makefield, TWP of - EIT",MUNICIPAL
PA,TAX6290,42-017-1216033-EIT-092353,"Upper Makefield, TWP of - EIT",SCHOOL
PA,TAX6466,42-005-1215863-LST-030852,"Washington, TWP of - LST (030852)",MUNICIPAL
PA,TAX6466,42-005-1215863-LST-030852,"Washington, TWP of - LST (030852)",SCHOOL
PA,TAX6637,42-129-1215727-EIT-034503,"West Leechburg, BORO of - EIT",MUNICIPAL
PA,TAX6637,42-129-1215727-EIT-034503,"West Leechburg, BORO of - EIT",SCHOOL
PA,TAX5057,42-041-1216343-EIT-210503,"Penn, TWP of - EIT (210503)",MUNICIPAL
PA,TAX5057,42-041-1216343-EIT-210503,"Penn, TWP of - EIT (210503)",SCHOOL
PA,TAX5558,42-033-1216249-LST-172003,"Sandy, TWP of - LST",MUNICIPAL
PA,TAX5558,42-033-1216249-LST-172003,"Sandy, TWP of - LST",SCHOOL
PA,TAX3075,42-071-1215341-LST-364403,"Manheim, BORO of - LST",MUNICIPAL
PA,TAX3075,42-071-1215341-LST-364403,"Manheim, BORO of - LST",SCHOOL
PA,TAX3785,42-107-1217009-EIT-403302,"North Union, TWP of - EIT (403302)",MUNICIPAL
PA,TAX3785,42-107-1217009-EIT-403302,"North Union, TWP of - EIT (403302)",SCHOOL
PA,TAX2796,42-003-1214804-EIT-027753,"Leetsdale, BORO of - EIT",MUNICIPAL
PA,TAX2796,42-003-1214804-EIT-027753,"Leetsdale, BORO of - EIT",SCHOOL
PA,TAX3150,42-065-1216564-EIT-338003,"McCalmont, TWP of - EIT",MUNICIPAL
PA,TAX3150,42-065-1216564-EIT-338003,"McCalmont, TWP of - EIT",SCHOOL
PA,TAX6717,42-079-1215414-EIT-409203,"West Wyoming, BORO of - EIT",MUNICIPAL
PA,TAX6717,42-079-1215414-EIT-409203,"West Wyoming, BORO of - EIT",SCHOOL
PA,TAX1102,42-129-1215695-EIT-653203,"Delmont, BORO of - EIT (653203)",MUNICIPAL
PA,TAX1102,42-129-1215695-EIT-653203,"Delmont, BORO of - EIT (653203)",SCHOOL
PA,TAX6551,42-069-1216611-EIT-665003,"West Abington, TWP of - EIT",MUNICIPAL
PA,TAX6551,42-069-1216611-EIT-665003,"West Abington, TWP of - EIT",SCHOOL
PA,TAX1684,42-085-1216799-EIT-201352,"French Creek, TWP of - EIT",MUNICIPAL
PA,TAX1684,42-085-1216799-EIT-201352,"French Creek, TWP of - EIT",SCHOOL
PA,TAX3122,42-091-1216865-LST-468603,"Marlborough, TWP of - LST",MUNICIPAL
PA,TAX3122,42-091-1216865-LST-468603,"Marlborough, TWP of - LST",SCHOOL
PA,TAX2972,42-091-1216861-EIT-464603,"Lower Moreland, TWP of - EIT",MUNICIPAL
PA,TAX2972,42-091-1216861-EIT-464603,"Lower Moreland, TWP of - EIT",SCHOOL
PA,TAX1954,42-105-1216974-EIT-531304,"Hebron, TWP of - EIT",MUNICIPAL
PA,TAX1954,42-105-1216974-EIT-531304,"Hebron, TWP of - EIT",SCHOOL
PA,TAX6694,42-029-1216195-LST-156503,"West Sadsbury, TWP of - LST",MUNICIPAL
PA,TAX6694,42-029-1216195-LST-156503,"West Sadsbury, TWP of - LST",SCHOOL
PA,TAX2330,42-069-1215322-EIT-358403,"Jessup, BORO of - EIT",MUNICIPAL
PA,TAX2330,42-069-1215322-EIT-358403,"Jessup, BORO of - EIT",SCHOOL
PA,TAX2027,42-079-1216717-LST-191103,"Hollenback, TWP of - LST",MUNICIPAL
PA,TAX2027,42-079-1216717-LST-191103,"Hollenback, TWP of - LST",SCHOOL
PA,TAX403,42-037-1215124-LST-191203,Bloomsburg Town - LST,MUNICIPAL
PA,TAX403,42-037-1215124-LST-191203,Bloomsburg Town - LST,SCHOOL
PA,TAX6686,42-091-1216883-LST-466303,"West Pottsgrove, TWP of - LST",MUNICIPAL
PA,TAX6686,42-091-1216883-LST-466303,"West Pottsgrove, TWP of - LST",SCHOOL
PA,TAX1364,42-021-1215018-LST-111303,"Ebensburg, BORO of - LST",MUNICIPAL
PA,TAX1364,42-021-1215018-LST-111303,"Ebensburg, BORO of - LST",SCHOOL
PA,TAX2741,42-099-1215525-LST-508003,"Landisburg, BORO of - LST",MUNICIPAL
PA,TAX2741,42-099-1215525-LST-508003,"Landisburg, BORO of - LST",SCHOOL
PA,TAX1354,42-125-1215664-LST-638803,"East Washington, BORO of-LST",MUNICIPAL
PA,TAX1354,42-125-1215664-LST-638803,"East Washington, BORO of-LST",SCHOOL
PA,TAX05,42-105-1216967-LST-532804,"Abbott, TWP of - LST",MUNICIPAL
PA,TAX05,42-105-1216967-LST-532804,"Abbott, TWP of - LST",SCHOOL
PA,TAX6288,42-107-1217020-EIT-547803,"Upper Mahantango, TWP of-EIT",MUNICIPAL
PA,TAX6288,42-107-1217020-EIT-547803,"Upper Mahantango, TWP of-EIT",SCHOOL
PA,TAX2056,42-125-1217194-EIT-630504,"Hopewell, TWP of - EIT (630504)",MUNICIPAL
PA,TAX2056,42-125-1217194-EIT-630504,"Hopewell, TWP of - EIT (630504)",SCHOOL
PA,TAX6664,42-029-1216192-LST-068103,"West Nantmeal, TWP of - LST",MUNICIPAL
PA,TAX6664,42-029-1216192-LST-068103,"West Nantmeal, TWP of - LST",SCHOOL
PA,TAX6325,42-111-1217066-LST-566303,"Upper Turkeyfoot, TWP of-LST",MUNICIPAL
PA,TAX6325,42-111-1217066-LST-566303,"Upper Turkeyfoot, TWP of-LST",SCHOOL
PA,TAX2377,42-003-1215811-LST-026303,"Kennedy, TWP of - LST",MUNICIPAL
PA,TAX2377,42-003-1215811-LST-026303,"Kennedy, TWP of - LST",SCHOOL
PA,TAX1761,42-045-1215184-EIT-235103,"Glenolden, BORO of - EIT",MUNICIPAL
PA,TAX1761,42-045-1215184-EIT-235103,"Glenolden, BORO of - EIT",SCHOOL
PA,TAX6780,42-003-1214843-EIT-022803,"Wilmerding, BORO of - EIT",MUNICIPAL
PA,TAX6780,42-003-1214843-EIT-022803,"Wilmerding, BORO of - EIT",SCHOOL
PA,TAX1293,42-045-1215181-LST-239652,"East Lansdowne, BORO of - LST",MUNICIPAL
PA,TAX1293,42-045-1215181-LST-239652,"East Lansdowne, BORO of - LST",SCHOOL
PA,TAX1725,42-001-1214758-EIT-013753,"Gettysburg, BORO of - EIT",MUNICIPAL
PA,TAX1725,42-001-1214758-EIT-013753,"Gettysburg, BORO of - EIT",SCHOOL
PA,TAX370,42-029-1216143-EIT-158503,"Birmingham, TWP of - EIT",MUNICIPAL
PA,TAX370,42-029-1216143-EIT-158503,"Birmingham, TWP of - EIT",SCHOOL
PA,TAX3759,42-129-1215717-LST-656502,"North Irwin, BORO of - LST",MUNICIPAL
